Date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,HashRate,HashRate30d,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2022-12-26,787672,9014,2866686,18563989,934,541228,8704088,41,101272,43517835,21848258,11404691,4199246,16104,4,155017,115,976859,2046,0,13485489,218375,24209496,1383468,3819,34472963,5351868,24229,1672120016,129,1128549.906976744186,2944139.34883721,379793976,108500999894.1452788398676684,0.848591013908,0.620530191697,324835384948.26500375325442906,324824449295.04338749,237535114546.728139107004358636,382793807175.128575944543486443926836,35364065900457.12,35364065900457.12,0.000000124663,0.0000799,1.34870706436545676,0.00003145,0.53087405725023298,18.14874832,306349.750545365647547968,9970.97244081,168309398.867505984532011444,11608.98807206,195959001.538443632034213944,22770,226776484.5495916524977316888674357787936,246759645.4110253779520385659443695279666082898,806.25,1.529220498,0.0041896452,13609450.1958028725,806.25,13609450.1958028725,0.323906454159,190.545332951129,71.4201284662915,139.335828503103,52.22580168993748,1,16879.9382273524,-66.77066744576709,2.622082344487088,16824.8389736996,13.815963966663,15837.4290918761,16824.8389736996,47344073508.983709665887325567627179,0.000000000042,0.000003635292,0.061363505012,0.000000710226,824.39874832,13915799.946348238147547968,0.106402256081,16596179.14764058,4323845.02843858,143526.16929761,6427807.876591,10231687.24614319,1548418.25069514,11720993.39949598,12763701.06196618,14042662.49314406,583643.20886444,3352124.766732,17469337.81849921,33.4018413392,10584045.99131564,18778189.75618357,19232431.31548821,6233214.61884732,17414316.76503496,19162522.13488184,2084422.5876689,15203132.53929368,19236878.72494831,19197971.51985537,18955342.88613256,17953666.74006558,15897177.10152848,11471215.78444748,670306.78366349,2972887.95908424,7562391.0327616,0,19241053.36428969,19238736.42109409,19214381.83688777,16385651.9660942,18276296.44241778,8915279.92714195,19046021.38845204,12116726.40412455,2822887.93043765,18970382.52826827,17194711.38553339,19243872.84912565,20698948.4375,14072036.95578839,1801981.31503351,30417333284.608893450404578924,2533967.2000345,42773209806.7194823101236578,227132,2.628842592593,662792,100993.67195764,1704766943.998455530702152336,0.355399579853,5999.1229539456365525711972,0.004562115,77.008219386077794326,29.258120012724,0.030125016835065847,0.017380960621267684,16829.02,coinbase-btc-usd-spot
2022-12-27,867369,9017,2864329,18565764,933,541476,8712443,41,101312,43502958,21843615,11414890,4199045,16118,4,155065,115,977110,2043,0,13447510,217142,24151645,1375506,3792,34420360,5322823,24112,1672205162,115,1384476.165217391304,3503185.99130435,402866389,107352640365.211130278644675068,0.8399359586,0.614050720227,321363727065.936243882933669014,321354048884.0232355304,234938897470.980372824966504582,382605035271.656395830669001199757836,35364065900457.12,35364065900457.12,0.000000148117,0.00009757,1.629312772701147094,0.00003972,0.663280755679917624,23.58239586,393800.336021242720578012,17134.16942562,286121974.938896619037789404,15217.64526532,254118108.037521906552649144,27434,202165083.5965739739198448628034385929312,245171568.6656955432487592696284373781287682898,718.75,1.363207694,0.0037348156,12002342.47595520625,718.75,12002342.47595520625,0.323843680438,146.054319257414,71.31172814072603,106.775711902828,52.133758028935716,1,16698.9112708942,-67.12578330249978,1.5991687170376792,16879.9382273524,13.7865425215451,15828.5631054939,16879.9382273524,47357989308.930057904034873535627179,0.000000000042,0.000003671912,0.061316932635,0.000000709687,742.33239586,12396142.811976448970578012,0.106395257911,16595984.39831249,4318354.5377419,189202.62360172,6428720.92819154,10228497.55663713,1555484.65318614,11721018.85234097,12763681.23683891,14039147.65386704,516309.79777188,3350122.40967011,17469936.52778741,33.4053383515,10582430.38256263,18778241.60237749,19233166.24879306,6232239.36243638,17415160.40941126,19163251.61633833,2089026.47093698,15203395.83107947,19237604.48494136,19198728.35404147,18955695.82800667,17954505.50796302,15897696.96116108,11470682.9607558,670306.78368349,2978716.00035428,7560012.31082674,0,19241769.84590624,19239430.37528446,19214853.95498053,16378601.3539317,18272257.11254537,8898896.19375862,19044684.50291928,12108505.23614706,2828715.97170769,18970612.06506608,17194668.22253509,19244591.56963517,20699038.28125,14069114.66620421,1802033.34746426,30091994976.498135455512741292,2537613.17258615,42375377208.86844897983703533,241695,2.797395833333,707594,131763.24854671,2200302796.246289437272168082,0.373538752832,6237.6904897820475694223744,0.00511442,85.405245782086714364,29.23106122653,0.030006416146758943,0.017509062069254608,16917,coinbase-btc-usd-spot
2022-12-28,904203,9010,2864604,18570883,932,541621,8715164,41,101287,43504929,21848686,11420090,4199187,16108,4,155082,114,977402,2048,0,13391621,212097,24079126,1360020,3622,34260302,5284163,23644,1672291555,168,1021067.767857142857,2643136.48214286,444046929,106485611857.072507435965787962,0.83299277844,0.60873114162,318251590263.803069939336542335,318236847808.823604675,232570628314.831899101112792057,382058042399.391815917099592874177836,35364065900457.12,35364065900457.12,0.000000120022,0.00007626,1.261057795705368378,0.00003674,0.607543448914440522,20.58845622,340456.769181349080375366,16988.29329329,280923415.856708373732313737,20086.6934695,332159472.72039192426520335,29823,295336819.0305874677372472980040242212064,246505534.4737516506884072425806441119700882898,1050,1.9913599555,0.0054557807,17363108.910184065,1050,17363108.910184065,0.323445655503,111.280678353722,71.6778957948702,81.321250469081,52.38048692067768,1,16536.2942001753,-65.31311450453195,1.99667638197528,16698.9112708942,13.7828060629854,15699.8815449445,16698.9112708942,47370385451.742034353005451547627179,0.000000000042,0.000003624975,0.059943645826,0.000000693792,1070.58845622,17703565.679365414080375366,0.106425168892,16596332.13727209,4317448.28258542,315238.49757124,6439508.79006154,10218810.9565384,1618503.79717087,11721827.28435121,12764121.14397706,14034135.67267195,598610.92422791,3384891.79217299,17470891.15289898,33.4595694459,10582665.80342725,18779119.7692701,19234218.23760715,6224919.13735724,17415675.42565413,19164267.17602574,2092623.27385057,15202578.12395404,19238656.34764116,19199777.58187742,18956545.57308898,17955213.05518483,15897506.04891424,11470635.51647156,670306.78368349,2972169.57614538,7560554.3203411,0,19242810.08947515,19240435.41455177,19215535.37729983,16348091.12147387,18263518.27488594,8795240.82017084,19043225.46384445,12080769.10960979,2832169.55322583,18971467.3730805,17194862.02818949,19245641.52108695,20699169.53125,14064253.18148769,1802158.60407478,29801024872.357799283570308934,2541795.52646522,42031878622.318340743513353066,269982,3.124791666667,786787,172946.83862289,2859899804.458349475048592617,0.437165120362,7229.0910443610775459994586,0.00515799,85.294040121562195647,29.208510748191,0.030013703033820713,0.01741396432386392,16698.73,coinbase-btc-usd-spot
2022-12-29,945186,9020,2866158,18581559,932,541878,8715519,41,101253,43494952,21844707,11421881,4202451,16112,4,155152,114,977777,2043,0,13422349,212912,24093256,1364975,3633,34269432,5301696,23742,1672377128,141,1270219.631205673759,3354763.07801418,473021594,107162051372.35992356124544548,0.838526883526,0.612597567901,320081089139.220505753143580908,320069269312.9348379888,233839726060.28866512463522592,381718338943.883063217604851526218636,35364065900457.12,35364065900457.12,0.000000113232,0.00007596,1.263259856066895504,0.00003312,0.550805245299309888,20.28002828,337268.899500070700275472,16317.74312752,271373747.164395583040784448,18841.80108619,313350328.175111305536709156,28855,247871973.2505711840795219355611642212064,246747157.2011339293793072302148774095425282898,881.25,1.671243458,0.0045787492,14655710.2179956775,881.25,14655710.2179956775,0.32333172803,106.721323166512,73.2068163463215,77.966758489735,53.48226577898157,1,16630.5931551724,-64.2124422825542,1.1406429191723408,16536.2942001753,13.9181751502345,15552.1592954413,16536.2942001753,47388089017.421399767085826913627179,0.000000000042,0.000003637079,0.060486786468,0.000000700079,901.53002828,14992979.117495748200275472,0.106477208729,16596912.57890912,4319475.29801547,353605.92573097,6443669.8302027,10089733.35383637,1498021.81835121,11721864.27316412,12764400.56711077,14030700.63666484,589783.93885445,3395918.48881011,17471756.80374123,33.4796571895,10581977.14031865,18779814.39860191,19235126.44411323,6223011.45218126,17415744.62182621,19165094.39383965,2092045.94430245,15200902.24477613,19239543.65042489,19200628.65205796,18957470.15733177,17955430.8379022,15896942.77758879,11469588.86490914,670306.78368349,2971541.74002437,7553489.56572983,0,19243692.51774189,19241332.1550157,19216567.83497322,16352018.01564085,18266504.08698275,8798008.35212561,19045024.20694858,12085390.43505998,2831541.71710482,18971982.12416056,17194084.32951992,19246522.72788417,20699279.6875,14060816.9461208,1802163.47576538,29971047564.565429997195851512,2546589.52405984,42351294307.863314948343116416,266982,3.090069444444,802781,180343.74159562,2999223394.558298011032184888,0.472253325717,7853.8529261765421404886108,0.00510179,84.845793853126998596,29.1813475747,0.030015462130356146,0.017256676665798214,16539.66,coinbase-btc-usd-spot
2022-12-30,1050756,9026,2865443,18566018,937,541712,8716735,41,101329,43430998,21803557,11419933,4202289,16169,4,155155,114,977673,2044,0,13408651,212600,24035491,1363114,3629,34200076,5296563,23775,1672462404,158,1344317.993670886076,3502390.11392405,553377638,106834135692.148028823429132336,0.836965256607,0.611223844576,319387194706.513959559019803691,319373535062.4460093537,233243933981.35618367867901133,381601496818.631783108457833846965636,35364065900457.12,35364065900457.12,0.000000102178,0.00007579,1.257635676331349029,0.00003176,0.527015557201261976,21.70292619,360131.603870299484886069,20115.80008168,333795327.096844344112716568,25264.53753425,419231874.245748144651112175,30894,277757245.1131045247524220924259171858624,247556364.5616901011938197931954974052029482898,987.5,1.8726448005,0.0051305337,16386267.71839566125,987.5,16386267.71839566125,0.323348207073,89.050126477126,73.31066163794189,65.032043129181,53.53773540896727,1,16593.6888287551,-64.77108038401985,-3.3953152611018624,16630.5931551724,13.8481995004071,15603.6375120397,16630.5931551724,47403081996.538895515286102385627179,0.000000000042,0.000003633399,0.060291494162,0.000000697818,1009.20292619,16746399.322265960734886069,0.106469739589,16597854.79521635,4321013.242143,336875.2033539,6438239.06755536,10088025.76191307,1494872.03480171,11723851.61972987,12766353.59546866,14026588.7180945,592478.11244666,3402540.45231903,17472820.73921759,33.4497241789,10577720.2110841,18780794.57765946,19236157.51780625,6223647.90833114,17416860.46387657,19166229.83480779,2087042.73392546,15203266.95544728,19240543.1916003,19201721.10368817,18958537.90910699,17956638.96107401,15898546.6455383,11471415.47256853,670306.78368349,2967453.22514344,7549423.20859071,0,19244679.53315462,19242319.8351076,19217583.79202283,16351783.61726976,18266639.69730605,8791546.42853533,19045788.80895509,12085866.93211691,2827453.20222389,18972448.75963019,17194084.68809011,19247510.18309141,20699403.125,14056183.4314483,1802094.57596592,29903396633.565845627053626192,2550686.30045729,42325294769.556807589631419679,286348,3.314212962963,881174,216142.42387444,3586600124.465344647023909644,0.495289724843,8218.6835741244764252329493,0.00515819,85.593399779596269269,29.153202366604,0.03001472699281008,0.015198639202124234,16627.54,coinbase-btc-usd-spot
2022-12-31,839910,9023,2864846,18582646,936,541568,8719540,41,101268,43463590,21828623,11424280,4201231,16159,4,155089,114,977599,2040,0,13396299,212017,24046062,1359972,3619,34215778,5286533,23714,1672549068,156,1077094.589743589744,2807199.76282051,437923163,106731408119.180056613020764157,0.835246001939,0.609297122541,318066160917.629092155595025891,318052459930.7240211832,232023614809.436877930295183742,380805367735.270914595962677482563636,35364065900457.12,35364065900457.12,0.000000072792,0.00005014,0.828524280615078658,0.00001928,0.318586919231326616,12.23102299,202108.087833590714133553,16415.29458651,271249903.038946805499506097,13510.20589494,223245584.763995980342309218,23741,274241330.3296079361554570513102957787936,247329965.2218924544497732314930363894960682898,975,1.8488468005,0.0050653337,16111112.3573933325,975,16111112.3573933325,0.323471518425,143.828806214626,73.28070380645823,104.920559406148,53.45697179448587,1,16524.2178024547,-64.35298030911753,-2.5768909986264292,16593.6888287551,13.8444183942301,15502.7848714202,16593.6888287551,47419828395.861161476020988454627179,0.000000000042,0.000003599862,0.059484908513,0.000000688483,987.23102299,16313220.445226923214133553,0.106480892264,16598288.24149552,4332734.45888931,301539.83785408,6459089.88825631,10083962.11978703,1505636.1790767,11723993.66892637,12766390.84200778,14011043.19982179,589447.81902708,3426579.29389476,17473710.14381033,33.5563543796,10580577.48478275,18781531.91338302,19237117.02980558,6226336.71750633,17417462.55367851,19167120.35653959,2091162.18500835,15203978.332176,19241513.89632766,19202628.74247991,18959188.8928508,17957372.99826086,15899315.57042648,11473270.23211424,670306.78368349,2972105.41893961,7550122.47325796,0,19245653.46969425,19243282.34211519,19218390.91799645,16349500.94980298,18265542.63130993,8789267.47473113,19045923.95792157,12084731.50097546,2832105.39602006,18973516.25309813,17195785.58415301,19248485.14586753,20699525,14041428.01694186,1802223.71729408,29780337233.316923129465778176,2558644.99859481,42279607235.942040267668680107,243946,2.823449074074,759193,133829.13793461,2211421823.546248182946087167,0.353723826693,5845.0095541928716127833071,0.00459015,75.848638345937441205,29.132273148608,0.029790732091578988,0.01505628489541648,16600.97,coinbase-btc-usd-spot
2023-01-01,719716,9019,2865483,18596920,935,541904,8724238,41,101294,43475421,21846803,11432387,4201785,16133,4,155166,114,978125,2037,0,13429230,212869,24085339,1364129,3629,34249405,5300497,23771,1672641875,155,848189.470967741935,2211720.88387097,342816737,106982956940.480312058083700016,0.839542831106,0.612286231391,319670907154.721500351980253776,319657657357.8086725376,233138903430.856665845354277392,380767836149.175064240073908036829936,35364065900457.12,35364065900457.12,0.000000054113,0.00003757,0.623915674264887472,0.0000105,0.1743708964541208,7.11426538,118144.841135534891978848,12730.66957755,211415073.01891398456120648,8738.1804936,145112796.76637559827600256,17425,272483374.2035888626574087616251614070688,248759331.7268697115177281129974911643339082898,968.75,1.8369027595,0.0050326103,16087791.04189805,968.75,16087791.04189805,0.323536166004,189.913742947067,74.46738908184533,138.505822038096,54.30974493871437,1,16606.7520432496,-65.08252992553533,-2.7429229883423094,16524.2178024547,13.8239696543174,15419.6660485096,16524.2178024547,47436141616.306388399235122007627179,0.000000000041,0.000003581372,0.059474953033,0.000000688368,975.86426538,16205935.883033584891978848,0.106503051964,16599235.66607799,4320512.18376849,226154.87281968,6442136.10595621,10078213.52919275,1467681.4324288,11725030.91923346,12767239.73536064,14008483.67783396,600439.42610252,3428760.02336517,17474780.91041464,33.4665915934,10580643.27237586,18782277.66299728,19238082.96794968,6227894.49824531,17418041.43629695,19168007.71563962,2093629.73460807,15202868.50785373,19242484.86698896,19203564.82155112,18959900.00574116,17958172.33062168,15898673.09483122,11470712.84988331,670306.78448349,2974457.90452173,7549356.65750488,0,19246623.48487125,19244265.92685184,19219477.30035828,16353646.90524784,18268528.90746172,8796615.26997777,19047450.63275864,12087210.84740936,2834457.88160218,18974288.0035397,17195867.9674633,19249453.85600931,20699646.09375,14038801.97787527,1802189.36795537,29928511968.615545946562570352,2556701.17104992,42458502396.311904027280620032,189355,2.191608796296,613719,101358.93041387,1683242624.752129647067711952,0.349695297689,5807.3030994115778749301744,0.003757735,62.403773389240535656,29.127707335031,0.02979418009464886,0.015029956461152261,16530.35,coinbase-btc-usd-spot
2023-01-02,842261,9016,2866301,18581944,935,542036,8726161,41,101196,43441232,21838171,11430280,4203233,16107,4,155068,114,978367,2035,0,13465267,217146,24134631,1376525,3791,34358324,5331511,24120,1672727595,156,1009820.583333333333,2645006.08333333,412620949,107546614938.966118634010530494,0.843780085391,0.615015131384,321265002247.243889626412357766,321251470913.3288869964,234163902404.188774136105014688,380744945050.706100214601530318769936,35364065900457.12,35364065900457.12,0.000000055935,0.00003855,0.64335012797182929,0.0000094,0.15687396116563412,8.81160672,147054.430893629855835456,14636.58836169,244265914.281822275231996262,12869.32335776,214772524.750343652842342848,23244,274241330.3296079361554570513102957787936,249879933.0235532152778259378233621804925882898,975,1.848660103,0.0050648222,16271501.291116305,975,16271501.291116305,0.323845011905,158.82574465382,75.87248188052193,115.765041041624,55.30199778362736,1,16688.7192729398,-64.75645653877588,-1.2473032816339762,16606.7520432496,13.8388917717242,15492.6698142022,16606.7520432496,47452347552.189421984127100855627179,0.000000000042,0.000003587394,0.05986900553,0.000000692928,983.81160672,16418555.722009934855835456,0.106532049401,16599815.10214176,4319706.0157558,187159.41305134,6444270.11923853,10078662.84346568,1450741.02120211,11725314.7551076,12767526.71688599,14000749.90756991,609893.29411565,3428950.40279182,17475771.1336543,33.4759821912,10584915.34175643,18783231.42981265,19239056.34106584,6234155.34625187,17418580.17728313,19169109.04343929,2105342.05455999,15202602.65365444,19243467.32352861,19204607.31086221,18960920.14765312,17958856.654595,15898559.17667892,11472637.46887027,670306.78448349,2986427.94974356,7552529.3187758,0,19247606.97329252,19245283.60686605,19220744.89887984,16379754.99772477,18276536.26508015,8898634.57558155,19050256.54547401,12111657.98278225,2846427.92682401,18974838.95601562,17195281.98527957,19250428.80721017,20699767.96875,14031268.58175856,1802174.99757448,30075992615.231461694099056304,2559930.20508077,42721956550.912181022334347646,228547,2.645219907407,672577,121204.71305939,2022751430.805380162897294722,0.397332548446,6630.9713590170469803415508,0.00448752,74.890961511702811296,29.120085755581,0.029763180426281285,0.014958567064166345,16611.58,coinbase-btc-usd-spot
2023-01-03,985169,9010,2868037,18545178,933,542333,8735961,41,101252,43361833,21765421,11439433,4206648,16140,4,155074,115,978830,2038,0,13464954,216868,24053174,1374631,3788,34272124,5333696,24128,1672810106,154,1258736.246753246753,3120078.2987013,480492058,107486792018.43819341024961329,0.843211245785,0.614388205936,320922182113.768192862228348317,320908874991.9922553641,233833223524.232110744214759939,380595234845.336751217995216786005936,34093570325203.84,34167820066614.74597403,0.000000067374,0.00004776,0.796162895845211112,0.0000176,0.29339336195300912,13.06023335,217715.100593597206924895,13785.33585917,229802615.532571577637616229,17611.10558196,293578492.863673272752885652,27851,261567697.3308510654836788860386682320194880712,250027034.1800359266067530122335434034254645588,962.5,1.8248681255,0.0049996387,16044949.48180518625,962.5,16044949.48180518625,0.323521511367,114.310499448108,76.85931029989774,83.28995020712,56.001925971271966,1,16670.0773836937,-64.11443344501744,-2.6378058461737206,16688.7192729398,13.7374056889679,15619.332079661,16688.7192729398,47468766107.911431918982936311627179,0.000000000043,0.000003729666,0.062173826311,0.000000719604,975.56023335,16262664.582398783456924895,0.106606392306,16592105.69485789,4316905.79706895,256964.89718311,6447888.0058217,10072441.70686695,1479252.72198856,11724773.64403555,12767656.29192095,13996138.20494149,651733.23654469,3431922.1237616,17476631.81521407,33.4931014461,10579169.20430237,18783880.82286125,19240076.95688746,6228239.19762214,17418543.87037028,19170299.68468755,2103145.376135,15201863.71710177,19244436.16251562,19205795.21777945,18961808.55564922,17959037.52709091,15897306.15349029,11471438.54406102,670306.78448349,2994830.7915594,7553831.48123022,0,19248569.12106374,19246246.11980369,19221870.66078767,16376863.52034964,18275323.02516853,8895675.9661267,19051109.14968597,12108632.69398661,2844830.76291281,18974628.75261053,17192659.40753235,19251391.26394741,20699888.28125,14027122.85864747,1802274.84551204,30044061141.370315118523022148,2558826.2714578,42655831956.62994800344767586,273459,3.165034722222,772429,168413.14977096,2807460239.113500128193794952,0.521990362296,8701.6197330166302656927352,0.00504164,84.044528940725505668,29.105446046571,0.029498495675804787,0.01474032649374801,16666.87,coinbase-btc-usd-spot
2023-01-04,922281,9001,2868216,18534665,936,542578,8731095,41,101209,43357684,21752469,11434067,4206482,16100,4,155127,116,979091,2038,0,13507571,218507,24087063,1384685,3808,34300491,5364263,24237,1672895017,143,1221507.433566433566,3182943.32867133,455160896,108624249897.61551127594151184,0.852695347503,0.62114436991,324369544293.42951169600930224,324356841102.2051515104,236286402638.718317195001119904,380404965552.229277887626871645563936,34093570325203.84,34093570325203.84,0.000000084102,0.00005261,0.886392537320123424,0.00002016,0.339663059349433344,14.69062023,247512.946977305363214432,20060.5613826,337987681.12505031844440384,17568.28050201,295996820.576473970869908384,27993,242356483.0955473509369902509710763697664,249166397.6946801452542416537355468081515645588,893.75,1.6944417265,0.0046423061,15058227.14749782,893.75,15058227.14749782,0.323979524054,88.423217255371,78.47108310940165,64.411731257091,57.16211729887734,1,16848.3660391584,-63.29808672488804,-0.6661364550251416,16670.0773836937,13.7289771248705,15801.5706445354,16670.0773836937,47485028772.493830702439861206627179,0.000000000043,0.000003748365,0.063153829842,0.000000730947,908.44062023,15305740.094475125363214432,0.106584516613,16592496.06899249,4310166.20655091,311037.27092945,6447168.20878385,10065062.11793842,1500803.26526791,11725310.40264426,12766580.60122171,13993419.55937923,702237.67826292,3425880.00622802,17477698.69444264,33.4878079057,10580404.47312711,18785013.94049001,19240972.18030538,6237346.1220927,17419757.34998216,19171210.91867921,2105473.83846769,15201432.40233367,19245328.0837853,19206703.84902903,18962898.119578,17960267.03744878,15898007.008905,11469363.21971418,670306.78609203,3005200.40040692,7558252.4355021,0,19249464.88192989,19247166.19602891,19223064.25898107,16387104.72603149,18282387.40928543,8911784.66944624,19054022.5552501,12115949.33071081,2845200.36602329,18975694.19825695,17193187.90341061,19252284.97170235,20700000,14024291.85652481,1802141.59581265,30363141260.64457609537007376,2560947.92622303,43147788068.229230343191897952,279254,3.232106481481,787763,217728.84508489,3668375279.273440997112156576,0.584297526639,9844.4586045887781411406176,0.0053166,89.57602288378954944,29.099719225062,0.029504792117470455,0.014795144995949144,16669.47,coinbase-btc-usd-spot
2023-01-05,922508,9008,2869207,18527892,933,542661,8729237,42,101227,43366223,21748022,11431128,4206944,16121,4,155157,115,979441,2041,0,13495730,218374,24076738,1384349,3802,34299172,5361316,24252,1672982589,157,1156747.331210191083,3011019.4522293,472730054,108814653850.13644265151230293,0.851818124476,0.620392435559,323932356386.712707988197664403,323918725225.1012930152,235924991216.516054242210278064,380283474933.016327367939401162628536,34093570325203.84,34093570325203.84,0.000000077647,0.00005128,0.862775753365866376,0.00002015,0.339019723680230255,14.10142118,237253.593644771536731206,15219.20704828,256060117.525563191949841276,20098.22073069,338148547.820486313228463773,28137,266083690.5822478791261816717590181848832,250348621.9243728287097665844478532291291295588,981.25,1.8602363335,0.0050965379,16509335.179217168125,981.25,16509335.179217168125,0.323534117622,121.569012030912,79.19941708530149,88.540608957735,57.68217163800864,1,16824.8001826417,-61.34979253466262,-1.439415469352771,16848.3660391584,13.4151360283948,15885.6156041496,16848.3660391584,47500334512.588305827803075638627179,0.000000000043,0.000003740746,0.062937298924,0.000000728441,995.35142118,16746588.772861939661731206,0.106618673706,16593006.38283376,4329796.91099164,329902.57886898,6467515.3742629,10070669.09991451,1524964.90683798,11741304.61312025,12767232.35173894,13991274.63107089,704029.68851493,3439022.23791307,17478453.72387598,33.5917828845,10578693.23434675,18786136.11014174,19241946.40318061,6229088.48575063,17420114.98849235,19172218.52714863,2130007.02855028,15201470.64966296,19246306.0498351,19207695.23169401,18963947.62876552,17960973.62495781,15898144.1785023,11469110.02621136,670306.78609203,3004542.34480209,7558213.20231315,0,19250445.65161796,19248140.75703294,19223999.78875024,16386210.58716833,18282738.50834326,8905330.19410974,19054874.75772745,12115488.10180454,2854542.3161555,18976781.93985567,17193528.39857591,19253266.18267459,20700122.65625,14022454.27318192,1802348.73403838,30324157309.632972601617588446,2557308.49550215,43026204442.195744362955029655,274976,3.182592592593,807190,158373.14016979,2664596437.654222346948734243,0.445178464944,7490.0387182979628407625648,0.00452355,76.107824866188862035,29.072065025142,0.029496903085528853,0.01474294280285061,16844.42,coinbase-btc-usd-spot
