Date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,DiffLast,DiffMean,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowOutExNtv,FlowTfrFromExCnt,HashRate,IssContPctAnn,IssContPctDay,IssTotNtv,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,Close,RevHashRateUSD,RevNtv,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr,Open,Gsearch_scaled,High,Low,DXY,Twitter,FG,Git,Rate
2022-06-11,831309,9296,2414645,17342093,972,483909,7517243,43,98090,42074289,20556950,10113438,3545972,15977,4,147279,100,851530,2224,996295.9156,2654757.61,408832672,186349228269,30283293547737,30283293547737,11.08947777,314506.3494,14972.63982,15405.99806,6268,231830164.9,1.842717173,0.0050485402,962.5,0.3427013034,102.4764214,30.34441907,78.6028471,23.27518565,28360.78992,0.119103425,973.5894778,16554325.75,4563694.405,343524.658,6570664.244,10514366.72,1829199.984,11789297.75,13123610.89,14596800.59,734442.2559,3117143.345,17289349.42,34.46468811,11109245.01,18656153.39,19053521.32,6533571.967,17520547.29,18984688.12,2224957.318,15557360.72,19057881.63,19018298.95,18804946.73,17973073.42,16190771.66,11944603.9,664881.9025,2947969.617,8050989.119,19062208.38,19060828.22,19046419.65,17059366.84,18465960.13,10227646.25,18939075.9,14890963.82,2947969.617,18861726.05,17394331.97,19064917.18,20676578.91,14623429.95,1799236.958,51027781402.0,2542270.581,72100801872,228805,2.648206019,707360,186041.9882,0.7276265014,0.002670775,19.15771033,29084.66602,0.4,29401.91602,28236.21289,103.339996,116548.0,40.0,594.0,1.0
2022-06-12,762985,9291,2416297,17360282,974,484196,7521702,43,98039,42104097,20582239,10120910,3548655,15963,4,147277,99,852072,2228,1097562.756,2932902.827,372478659,176418095322,30283293547737,30283293547737,9.89591581,265510.2311,18752.66914,21511.4208,6652,191184616.4,1.519580118,0.0041632332,793.75,0.3427662757,57.46006462,28.73123599,44.03450348,22.01817417,26830.28395,0.1127812924,803.6459158,16554731.0,4562726.913,299622.7524,6575334.636,10513182.05,1765873.871,11789760.64,13122831.42,14584479.03,720297.5658,3124526.862,17290042.7,34.48774955,11107938.82,18656605.66,19054300.01,6535082.728,17520137.86,18985377.17,2222522.762,15554826.72,19058671.31,19019032.17,18805539.53,17972986.98,16188912.64,11942448.26,664881.9025,2931765.604,8054367.222,19062997.4,19061542.97,19046402.77,17030528.1,18450866.4,10177179.0,18935063.42,14846515.89,2941765.604,18862347.37,17393943.3,19065710.93,20676678.13,14611001.91,1798892.988,48264809667.0,2541971.036,68201804670,219703,2.542858796,680089,331808.0314,1.139672087,0.002706895,19.1840605,28373.51367,0.4,28502.68555,26762.64844,103.339996,120204.0,25.0,594.0,1.0
2022-06-13,1011323,9244,2424159,17419150,976,485410,7546153,42,98234,42207765,20654649,10150564,3558676,15902,4,147352,99,854774,2227,1393335.361,3792833.03,504446793,147239297206,30283293547737,30283293547737,28.93135694,645639.598,96194.6418,123481.1288,19507,200216961.2,1.591301925,0.0043597313,831.25,0.3429806345,15.10586576,23.62280372,11.55244797,18.06590997,22316.25704,0.09587613431,860.1813569,16555463.32,4587819.017,662938.0596,6597849.135,10522313.68,1838743.251,11792425.35,13123969.82,14554493.71,1028826.43,3171592.494,17290905.52,34.60432979,11094994.98,18656290.91,19055098.8,6539454.735,17515814.81,18985992.45,2190674.814,15547916.76,19059487.32,19019711.76,18805514.39,17970533.8,16180817.9,11927982.36,673631.9027,2913332.027,8059539.86,19063807.94,19062058.96,19044054.75,16883715.67,18386045.32,9947803.289,18917975.68,14660650.69,2923332.027,18862389.3,17389272.74,19066542.18,20676782.03,14581437.43,1803539.134,40248242889.0,2565380.104,57249681800,273372,3.164027778,846546,1262194.599,5.703930413,0.005135445,19.42332184,26737.57813,0.4,26795.58984,22141.25781,104.209999,226032.0,11.0,594.0,1.0
2022-06-14,1075994,9204,2430055,17391853,974,486034,7552080,44,98087,42128559,20605501,10152278,3565350,15874,4,147551,97,856389,2214,1432135.829,3849044.342,561960474,145923031241,30283293547737,30283293547737,25.70586325,567402.0829,73071.98881,130835.0071,15015,219787040.6,1.746759111,0.0047856414,912.5,0.3443357733,24.31827179,23.36610911,18.59509879,17.86702242,22072.86631,0.0942225371,938.2058633,16556065.34,4600960.945,896790.7524,6610968.834,10523490.47,1901681.197,11793725.42,13124900.12,14554149.65,1169603.363,3203108.013,17291758.51,34.67148052,11089768.7,18657272.95,19056058.19,6565606.751,17513757.75,18987115.66,2303227.441,15540282.14,19060413.43,19020778.14,18806617.85,17969662.56,16177073.84,11923459.34,674544.9027,2964452.202,8067372.079,19064719.08,19062953.71,19044830.37,16870294.6,18381276.13,9920417.426,18918005.22,14636556.36,2994263.137,18862477.6,17384267.36,19067454.68,20676896.09,14580032.93,1802804.285,39793057962.0,2632781.066,58113024500,275578,3.189560185,836159,784079.3474,10.07888531,0.004551865,19.83938119,22487.98633,0.4,23018.95117,20950.81836,105.190002,177975.0,8.0,596.0,1.0
2022-06-15,1063571,9164,2434169,17383324,977,486608,7557744,42,98091,42086620,20585482,10155942,3569511,15831,5,147419,95,857882,2208,1258737.545,3332256.964,549822399,149217088553,30283293547737,30283293547737,25.34349663,570755.591,61911.23261,106606.1363,15798,248389462.7,1.973970297,0.0054081378,1031.25,0.3449320916,23.39949699,23.72482208,17.89172255,18.14047261,22520.79101,0.09579843307,1056.593497,16556555.35,4642769.911,786842.0649,6625748.114,10528063.97,1974483.826,11795552.61,13126218.99,14552025.43,1214961.085,3233551.124,17292739.27,34.74711175,11087426.53,18658248.13,19057116.13,6577332.735,17512319.6,18988249.89,2300926.661,15537440.08,19061455.11,19021882.49,18807607.31,17969421.51,16173126.83,11920788.96,798040.6528,2965480.396,8069884.95,19065752.62,19064025.2,19046336.11,16882952.25,18389657.78,9960614.203,18921157.7,14655656.58,3015099.132,18862895.32,17380763.45,19068485.93,20677025.0,14580145.03,1802873.868,40602145598.0,2664190.456,59999676463,297032,3.43787037,894999,814910.0786,9.956458276,0.004618,20.27460031,22196.73047,0.4,22642.67188,20178.37695,105.349998,168679.0,7.0,597.0,1.0
2022-06-16,911369,9158,2437079,17413738,974,487641,7572308,42,98300,42132064,20625162,10173351,3574805,15838,5,147557,93,859458,2213,1398833.723,3679801.664,437896398,134631671597,30283293547737,30283293547737,23.85546959,484508.8094,46764.50808,49249.62782,10974,179141492.1,1.423595776,0.0039002624,743.75,0.3442162879,30.43581608,21.39511891,23.27093587,16.3585047,20310.17698,0.08702731435,767.6054696,16556783.36,4650818.079,702777.4498,6628778.848,10527543.65,1990336.645,11792604.73,13127052.23,14552042.02,1257673.045,3241304.21,17293674.02,34.76164984,11075440.59,18658128.59,19057844.44,6563939.453,17511057.66,18988878.99,2315500.683,15533311.2,19062195.73,19022549.42,18807800.5,17968870.24,16168523.16,11910250.92,810436.4301,2943099.571,8065977.926,19066483.51,19064564.1,19044610.24,16814682.02,18352290.15,9826185.862,18911601.99,14541414.58,3012520.308,18863061.76,17378291.61,19069229.68,20677117.97,14580151.88,1802695.583,36613066349.0,2663548.793,54097147402,258005,2.986168981,816509,626539.1284,9.379911371,0.00454464,20.64423446,22576.30469,0.4,22868.92188,20265.22656,104.900002,152572.0,7.0,598.0,1.75
2022-06-17,876153,9161,2444239,17465777,986,488616,7593869,43,98142,42200280,20685925,10200003,3585010,15854,5,147777,98,861553,2217,1450469.583,3852121.639,416029137,136556156343,30283293547737,30283293547737,22.07274902,451717.2435,28365.13603,52882.26535,11456,162582194.3,1.291957176,0.0035396087,675.0,0.3441732888,19.31635265,21.3967191,14.76762654,16.3580963,20464.92909,0.08774358375,697.072749,16556961.88,4736506.629,720419.594,6672691.401,10569887.96,2099480.891,11824147.62,13128346.45,14550930.73,1397425.366,3304600.921,17294493.41,34.9906909,11066776.83,18657671.5,19058503.56,6563351.811,17507002.47,18989362.86,2293088.801,15522560.1,19062867.11,19023103.03,18807750.57,17966230.05,16161416.27,11903796.65,814304.9732,2967209.744,8054633.498,19067159.86,19065255.74,19045462.3,16815736.79,18354533.46,9830068.07,18912807.94,14551322.46,2987115.715,18862802.37,17373632.53,19069904.68,20677202.34,14579213.55,1802541.956,36888893309.0,2696949.372,55192877651,248214,2.872847222,791323,987241.485,8.191160107,0.00464328,20.95606252,20385.71875,0.4,21243.3125,20326.51953,103.879997,132098.0,9.0,598.0,1.75
2022-06-18,924686,9165,2449664,17465916,987,489310,7598918,43,98276,42182868,20687487,10204446,3590975,15868,5,147920,96,863340,2211,1186239.718,3037813.853,473898961,126964534993,30283293547737,30283293547737,20.3023224,386025.6631,147421.5398,59960.08555,12260,234840946.5,1.866064946,0.0051125067,975.0,0.3438979387,26.00462792,19.78756629,19.88016611,15.12731142,19013.86725,0.08058452546,995.3023224,16557267.34,4753407.813,743355.563,6677470.359,10573843.49,2119832.739,11824733.16,13130575.73,14550842.69,1410858.47,3326933.589,17295299.39,35.01396093,11056415.67,18658635.73,19059485.33,6558436.21,17504974.04,18990395.11,2280043.023,15518120.27,19063850.97,19024117.33,18808797.28,17965543.92,16157356.91,11895013.35,776595.9027,2940302.327,8039553.873,19068120.61,19066003.62,19043825.4,16669243.06,18283140.46,9526229.507,18899482.61,12601546.45,2980017.604,18863289.55,17369795.52,19070879.68,20677324.22,14579414.75,1802697.166,34276244621.0,2587735.439,49202858121,246705,2.855381944,782737,733364.8356,8.092441801,0.004774515,21.26056893,20473.42578,0.4,20736.04102,17708.62305,103.879997,209849.0,6.0,598.0,1.75
2022-06-19,733337,9155,2453419,17484904,985,489475,7610872,44,98346,42208300,20711719,10219067,3596700,15844,5,147870,95,864153,2205,1025788.459,2688638.97,357588983,136676388314,30283293547737,30283293547737,12.53871419,256947.0322,28462.89774,38399.94738,8232,200216961.2,1.590870641,0.0043585497,831.25,0.3439993102,30.50633228,21.32902342,23.3184606,16.30350013,20492.29517,0.08636215078,843.7887142,16557663.29,4748094.615,561932.0725,6669647.65,10575133.64,2105326.714,11824257.23,13130959.73,14549378.02,1414929.197,3331674.135,17296110.52,34.97141748,11054650.35,18658849.64,19060307.79,6560655.403,17503068.83,18991177.8,2314100.997,15516885.17,19064680.37,19024936.57,18809276.24,17964443.17,16154824.57,11891580.88,776595.9027,2946476.847,8038758.096,19068966.49,19067066.79,19047303.49,16811184.03,18354968.94,9819047.947,18914742.07,14539655.26,2996095.582,18863551.76,17368084.83,19071710.93,20677428.13,14578053.37,1802756.672,36942621829.0,2591498.536,53105752929,195875,2.267071759,640456,625172.2021,5.07278696,0.0039578,21.41443888,19010.90234,0.4,20683.82227,18067.15234,103.879997,177172.0,6.0,598.0,1.75
2022-06-20,833932,9162,2456497,17497615,988,489999,7620487,44,98296,42246453,20734218,10229479,3598017,15853,5,147798,95,864967,2216,1147647.621,3061105.394,404065912,137154237627,30283293547737,30283293547737,15.40168791,316837.8131,22814.80548,28424.80737,10090,198711571.5,1.578840898,0.0043255915,825.0,0.3433883423,32.34508215,21.46057608,24.71264108,16.3965425,20571.62922,0.08700264305,840.4016879,16557245.69,4746978.046,385152.1414,6667154.853,10540853.05,2087097.78,11824803.92,13131897.2,14543137.61,1430562.831,3305330.206,17296889.92,34.95683468,11052328.67,18659449.02,19061110.98,6549286.495,17502482.17,18991963.55,2307740.74,15513891.41,19065497.2,19025737.54,18809745.62,17964237.15,16151891.11,11889949.58,776595.9027,2936469.678,8035215.913,19069791.9,19067897.36,19048224.06,16811629.31,18356372.59,9820298.318,18915722.51,14542523.13,2986088.414,18864191.4,17367201.24,19072535.93,20677531.25,14572006.12,1802775.29,37086024836.0,2591099.859,53303145593,239275,2.769386574,724945,589657.9839,4.512470133,0.00441678,21.56888431,20553.37109,0.4,20913.32227,19689.16992,104.650002,162743.0,9.0,593.0,1.75
